date,geo,sessions,leads,bookings,revenue,is_promo_day,is_treatment_geo
2024-11-22,NO,1877,66,8,20623.628283621667,0,0
2024-11-23,NO,1852,65,18,48921.03159344296,0,0
2024-11-24,NO,1678,42,6,15648.29930165554,0,0
2024-11-25,NO,1717,54,7,19009.59832694273,0,0
2024-11-26,NO,1766,49,4,10167.608797396715,0,0
2024-11-27,NO,1879,67,12,30544.83653604341,0,0
2024-11-28,NO,1815,34,4,10627.737260576554,0,0
2024-11-29,NO,1968,59,9,21810.80266791485,0,0
2024-11-30,NO,1530,62,14,36113.591069782815,0,0
2024-12-01,NO,1524,37,4,8782.569486789362,0,0
2024-12-02,NO,2182,72,11,21621.475987172205,0,0
2024-12-03,NO,1782,50,8,19760.701432155565,0,0
2024-12-04,NO,1714,36,6,13316.548876808483,0,0
2024-12-05,NO,1910,52,7,21555.020383255694,0,0
2024-12-06,NO,2029,70,6,13311.614035004275,0,0
2024-12-07,NO,1947,54,6,16059.226412914515,0,0
2024-12-08,NO,1644,51,6,13452.057505845478,0,0
2024-12-09,NO,1718,60,10,24343.19348162725,0,0
2024-12-10,NO,1801,62,9,19212.442778081728,0,0
2024-12-11,NO,1958,74,9,18996.62566471783,0,0
2024-12-12,NO,1924,62,12,30300.107895456105,0,0
2024-12-13,NO,1713,47,8,18604.77850787517,0,0
2024-12-14,NO,1730,53,2,5330.483454983126,0,0
2024-12-15,NO,1718,44,2,5660.61313029072,0,0
2024-12-16,NO,2083,54,7,14077.379170869945,0,0
2024-12-17,NO,1812,60,9,24835.702053313504,0,0
2024-12-18,NO,2610,79,15,32319.199687545453,0,0
2024-12-19,NO,1835,75,15,34811.099987479836,0,0
2024-12-20,NO,1556,32,3,6116.3735738678915,0,0
2024-12-21,NO,1843,52,8,16345.554539264649,0,0
2024-12-22,NO,1907,68,8,15234.934563398381,0,0
2024-12-23,NO,1827,44,3,6861.454742114966,0,0
2024-12-24,NO,1818,41,9,21726.91404130325,0,0
2024-12-25,NO,1737,44,4,9149.544857718383,0,0
2024-12-26,NO,1757,50,8,15401.196335415645,0,0
2024-12-27,NO,1394,41,6,11297.697500812934,0,0
2024-12-28,NO,1847,44,6,14272.837836637449,0,0
2024-12-29,NO,1569,48,5,13028.64031881047,0,0
2024-12-30,NO,1849,57,6,14616.003185508715,0,0
2024-12-31,NO,1595,40,6,17709.356060353926,0,0
2024-01-01,US,4296,134,19,35206.73463738954,0,0
2024-01-02,US,4562,193,41,104329.70643543839,0,0
2024-01-03,US,4475,125,15,40464.719789472925,0,0
2024-01-04,US,4167,145,21,41535.62162696596,0,0
2024-01-05,US,4328,150,21,43078.821209840185,0,0
2024-01-06,US,4625,165,26,41494.006602618916,0,0
2024-01-07,US,4483,151,16,28073.897437814863,0,0
2024-01-08,US,4322,167,31,72241.57531896305,0,0
2024-01-09,US,5008,159,23,57687.01524567914,0,0
2024-01-10,US,4541,160,25,49050.95293470108,0,0
2024-01-11,US,4503,173,28,55876.888005236055,0,0
2024-01-12,US,4946,168,39,69355.0965242926,0,0
2024-01-13,US,3830,131,21,39375.45530732857,0,0
2024-01-14,US,4583,160,26,65405.59873235458,0,0
2024-01-15,US,3661,137,25,55589.485125156825,0,0
2024-01-16,US,4028,118,23,39679.74073914826,0,0
2024-01-17,US,3494,121,24,54907.67669302221,0,0
2024-01-18,US,4326,129,25,70945.06401799695,0,0
2024-01-19,US,4704,166,31,63058.96338816298,0,0
2024-01-20,US,3626,131,15,29498.597498828403,0,0
2024-01-21,US,3740,124,19,43353.35109238156,0,0
2024-01-22,US,3822,141,27,64758.81674041699,0,0
2024-01-23,US,3922,137,26,60926.67597896401,0,0
2024-01-24,US,3662,125,24,49004.76967768257,0,0
2024-01-25,US,4103,157,18,36262.01602020986,0,0
2024-01-26,US,4672,160,23,39582.98629682614,0,0
2024-01-27,US,3673,123,22,40135.430842764945,0,0
2024-01-28,US,3817,128,20,44114.599166573156,1,0
2024-01-29,US,3876,146,22,43539.388379288095,0,0
2024-01-30,US,3737,141,24,52112.57720037321,0,0
2024-01-31,US,4059,138,24,49118.068144583245,0,0
2024-02-01,US,3820,139,27,57231.10200105089,0,0
2024-02-02,US,4044,131,24,50566.211753371324,0,0
2024-02-03,US,3725,138,24,55122.646453121124,0,0
2024-02-04,US,3150,103,24,55754.40448941588,0,0
2024-02-05,US,3079,88,15,31379.379957391957,0,0
2024-02-06,US,3054,108,11,22480.794731107733,0,0
2024-02-07,US,3686,130,19,39588.798561730735,0,0
2024-02-08,US,4198,148,25,47577.38478088097,0,0
2024-02-09,US,3511,131,26,61878.96619299584,0,0
2024-02-10,US,3566,119,19,37073.7250866607,0,0
2024-02-11,US,3310,126,22,45014.32626453574,0,0
2024-02-12,US,3306,131,20,42572.99650944725,0,0
2024-02-13,US,4598,173,30,64843.86302692615,0,0
2024-02-14,US,3461,110,18,38686.107381062786,0,0
2024-02-15,US,3295,99,19,38867.380377437716,0,0
2024-02-16,US,3374,102,12,30377.330840757062,0,0
2024-02-17,US,3600,125,26,54481.22611741162,0,0
2024-02-18,US,3264,111,17,34230.61765309006,0,0
2024-02-19,US,3619,136,26,66901.23966446584,0,0
2024-02-20,US,3358,112,21,39645.738748192336,0,0
2024-02-21,US,3464,164,35,89919.29868179155,1,0
2024-02-22,US,3446,116,25,40732.434674930504,0,0
2024-02-23,US,3587,134,24,47317.46232411833,0,0
2024-02-24,US,3767,138,19,32154.748357353685,0,0
2024-02-25,US,3685,122,24,42121.7046918169,0,0
2024-02-26,US,3980,124,24,52345.0994839004,0,0
2024-02-27,US,3116,131,26,55553.17500692918,0,0
2024-02-28,US,3258,95,20,38369.23788840778,0,0
2024-02-29,US,3323,122,26,65249.9733433142,0,0
2024-03-01,US,3567,138,19,44890.741343155714,0,0
2024-03-02,US,3106,114,16,32775.266384036375,0,0
2024-03-03,US,3128,111,24,39802.41997889491,0,0
2024-03-04,US,3656,124,25,57771.41102416347,0,0
2024-03-05,US,3909,136,34,66066.79857062492,0,0
2024-03-06,US,3833,124,22,46900.69241820847,0,0
2024-03-07,US,3723,142,29,65671.33704002772,0,0
2024-03-08,US,3308,115,23,45093.03269419949,0,0
2024-03-09,US,3437,139,26,62345.85354883961,1,0
2024-03-10,US,3726,153,24,47155.339412621346,0,0
2024-03-11,US,3622,141,23,50445.58271689133,0,0
2024-03-12,US,3813,145,30,67517.99835684983,0,0
2024-03-13,US,3911,161,35,80258.96322870659,0,0
2024-03-14,US,3473,119,29,73472.66233066857,0,0
2024-03-15,US,3750,130,26,48407.241493111906,0,0
2024-03-16,US,3291,96,18,32284.013202985425,0,0
2024-03-17,US,3520,121,12,23722.610372495245,0,0
2024-03-18,US,3826,128,32,94730.24114017746,0,0
2024-03-19,US,4073,103,12,28992.378251589198,0,0
2024-03-20,US,3774,145,29,55776.87344784845,0,0
2024-03-21,US,3736,164,25,49267.7514073683,0,0
2024-03-22,US,4050,151,23,47175.00465577985,0,0
2024-03-23,US,3142,112,18,38221.72527334815,0,0
2024-03-24,US,3845,125,26,57709.5214064,0,0
2024-03-25,US,3443,146,27,60238.03118147746,1,0
2024-03-26,US,3552,127,26,61705.80453728911,0,0
2024-03-27,US,3418,130,20,52296.85014458752,0,0
2024-03-28,US,3214,118,16,32382.831105495985,0,0
2024-03-29,US,4114,152,24,48120.09213899194,0,0
2024-03-30,US,3596,113,23,45300.797334035015,0,0
2024-03-31,US,3235,109,13,25881.916424146228,0,0
2024-04-01,US,3553,122,25,53799.215484227825,0,0
2024-04-02,US,3423,131,17,37785.06177418654,0,0
2024-04-03,US,3049,105,15,38014.30354164568,0,0
2024-04-04,US,3593,114,9,17035.17036849992,0,0
2024-04-05,US,3124,123,16,34437.36137668402,0,0
2024-04-06,US,3584,131,18,33562.81023795804,0,0
2024-04-07,US,3989,142,17,36824.14508439449,0,0
2024-04-08,US,3266,96,13,36983.331655525064,0,0
2024-04-09,US,3891,125,18,36570.26475003814,0,0
2024-04-10,US,3447,118,16,44374.270813864554,0,0
2024-04-11,US,3713,122,20,37396.86235160831,0,0
2024-04-12,US,3353,117,24,46976.36393909993,0,0
2024-04-13,US,3793,145,17,33766.89623860371,0,0
2024-04-14,US,3970,157,23,48639.567815198294,0,0
2024-04-15,US,3620,124,23,46784.78990693271,0,0
2024-04-16,US,3872,146,21,47721.19803981847,0,0
2024-04-17,US,3959,133,23,34315.118912490965,0,0
2024-04-18,US,3708,135,26,47989.80235905465,0,0
2024-04-19,US,4266,165,32,83448.08426122145,0,0
2024-04-20,US,3464,100,17,29848.946052199073,0,0
2024-04-21,US,3035,102,15,29898.880347215985,0,0
2024-04-22,US,3318,128,21,47055.29929160962,0,0
2024-04-23,US,4000,149,30,62165.148677799,0,0
2024-04-24,US,3703,121,19,35776.17233187974,0,0
2024-04-25,US,3938,154,17,37421.42534540257,0,0
2024-04-26,US,3752,122,23,53102.28614614485,0,0
2024-04-27,US,3816,138,21,40859.39472978153,0,0
2024-04-28,US,4073,128,19,41738.31759405617,0,0
2024-04-29,US,4358,141,19,44109.94863803611,0,0
2024-04-30,US,3513,111,23,54870.60968286543,0,0
2024-05-01,US,4349,151,28,61395.282740158495,0,0
2024-05-02,US,4097,171,28,72166.03117562081,0,0
2024-05-03,US,3503,125,16,33812.148186008104,0,0
2024-05-04,US,4058,171,29,54207.765927992456,1,0
2024-05-05,US,4529,138,26,53320.7018009169,0,0
2024-05-06,US,3585,120,20,48744.62140148127,0,0
2024-05-07,US,3903,129,21,39793.69217723157,0,0
2024-05-08,US,3484,124,20,32268.70970208242,0,0
2024-05-09,US,4101,153,28,62538.367189351426,0,0
2024-05-10,US,4156,148,26,52157.15828040403,0,0
2024-05-11,US,4863,167,28,77668.29997605905,0,0
2024-05-12,US,3545,137,18,39404.039298799056,0,0
2024-05-13,US,4395,146,22,54167.680738756135,0,0
2024-05-14,US,4257,150,26,52085.73842939679,0,0
2024-05-15,US,5292,219,36,82230.82328563923,1,0
2024-05-16,US,4370,166,27,60114.935207503884,0,0
2024-05-17,US,4212,166,26,65403.58375296923,0,0
2024-05-18,US,4498,171,33,72062.60975155304,0,0
2024-05-19,US,4233,162,36,72231.50825205364,0,0
2024-05-20,US,4539,180,22,53303.94318152782,0,0
2024-05-21,US,4527,175,30,58966.75138435173,0,0
2024-05-22,US,3784,124,21,40816.21509007374,0,0
2024-05-23,US,4689,155,17,36296.84141891357,0,0
2024-05-24,US,4614,171,16,33063.53961858605,0,0
2024-05-25,US,3979,135,23,49583.61068544645,0,0
2024-05-26,US,4302,145,23,45727.06920705275,0,0
2024-05-27,US,3568,129,24,59204.488819746475,0,0
2024-05-28,US,4553,172,23,56707.370489288274,0,0
2024-05-29,US,4871,213,42,100313.99770161438,1,0
2024-05-30,US,5081,163,30,70894.60930358525,0,0
2024-05-31,US,4883,171,26,45138.09829294944,0,0
2024-06-01,US,4068,156,28,61607.443893295786,0,0
2024-06-02,US,3745,131,15,36119.77930824201,0,0
2024-06-03,US,4886,200,30,76643.89464177011,0,0
2024-06-04,US,4795,155,23,48879.44025196282,0,0
2024-06-05,US,4958,168,22,56094.44853870681,0,0
2024-06-06,US,5666,209,33,74754.61172241066,0,0
2024-06-07,US,4022,160,16,25654.035408037806,0,0
2024-06-08,US,5522,204,38,82187.47569733899,0,0
2024-06-09,US,4252,139,29,57458.07276992459,0,0
2024-06-10,US,5010,187,29,59126.2137251375,0,0
2024-06-11,US,4770,162,31,77271.33696008603,0,0
2024-06-12,US,4728,187,40,91188.2467868147,1,0
2024-06-13,US,4271,164,41,84857.46849907823,0,0
2024-06-14,US,4580,155,22,44733.27215266507,0,0
2024-06-15,US,5010,184,30,69818.07865816646,0,0
2024-06-16,US,4832,163,27,58387.56059351883,0,0
2024-06-17,US,5260,183,26,62573.04878827262,0,0
2024-06-18,US,4620,155,22,44158.62627976061,0,0
2024-06-19,US,5466,205,29,61484.65875779243,0,0
2024-06-20,US,5181,195,29,56337.62743618252,0,0
2024-06-21,US,5407,184,36,74945.70468009112,0,0
2024-06-22,US,5214,192,35,101250.30066901605,0,0
2024-06-23,US,4607,158,26,53084.353172918076,0,0
2024-06-24,US,5079,208,52,109709.27197844766,1,0
2024-06-25,US,5368,171,37,74938.67611491976,0,0
2024-06-26,US,5681,181,29,63508.935582461076,0,0
2024-06-27,US,6192,212,41,91103.04464277276,0,0
2024-06-28,US,4929,171,25,64936.12470284456,0,0
2024-06-29,US,4560,144,28,59923.7514689607,0,0
2024-06-30,US,5681,200,29,66139.45741141785,0,0
2024-07-01,US,4503,174,37,66553.18345436563,0,0
2024-07-02,US,5877,219,49,99606.22983350551,0,0
2024-07-03,US,4956,194,35,90017.84872630172,0,0
2024-07-04,US,5168,197,27,55075.305747303144,0,0
2024-07-05,US,5382,197,32,79407.50047562219,0,0
2024-07-06,US,4577,162,25,50689.45777729751,0,0
2024-07-07,US,4681,167,31,68876.86800872882,0,0
2024-07-08,US,4472,153,18,50219.46354601478,0,0
2024-07-09,US,5847,202,30,74589.41802905615,0,0
2024-07-10,US,5592,200,31,55827.30468915728,0,0
2024-07-11,US,5684,191,24,80502.25512457396,0,0
2024-07-12,US,5559,215,31,62436.16156415378,0,0
2024-07-13,US,5445,200,30,85717.3393546932,0,0
2024-07-14,US,5064,173,33,71519.26560052043,0,0
2024-07-15,US,5991,205,33,65179.88429701444,0,0
2024-07-16,US,4721,173,26,56438.111666660996,0,0
2024-07-17,US,4989,171,27,57265.20880230587,0,0
2024-07-18,US,6691,219,42,90306.08829692713,0,0
2024-07-19,US,5909,214,38,87980.8893629091,0,0
2024-07-20,US,4581,170,18,43865.9494501991,0,0
2024-07-21,US,5640,205,28,76483.95874488237,0,0
2024-07-22,US,4773,169,25,59148.13059365534,0,0
2024-07-23,US,6588,301,44,102506.86765014645,1,0
2024-07-24,US,6489,215,37,78385.14046487599,0,0
2024-07-25,US,7395,279,51,114045.46344308794,0,0
2024-07-26,US,5730,211,19,41401.22099487799,0,0
2024-07-27,US,5094,177,35,68777.56134247399,0,0
2024-07-28,US,5307,167,33,103945.23807424835,0,0
2024-07-29,US,5446,172,30,71697.39113313696,0,0
2024-07-30,US,6160,202,36,86245.47354739715,0,0
2024-07-31,US,5047,177,25,67286.8618035821,0,0
2024-08-01,US,6136,218,31,52934.00251147091,0,0
2024-08-02,US,5459,194,23,70094.81692829505,0,0
2024-08-03,US,5592,195,27,56787.90439119253,0,0
2024-08-04,US,6578,231,31,65064.04373316626,0,0
2024-08-05,US,6481,238,39,85337.9813186135,0,0
2024-08-06,US,6515,217,47,123626.97698716917,0,0
2024-08-07,US,6599,216,33,99844.94550570768,0,0
2024-08-08,US,6105,231,43,122547.92637863617,0,0
2024-08-09,US,6137,215,36,79598.61414689252,0,0
2024-08-10,US,5131,201,21,39677.118479818615,0,0
2024-08-11,US,5164,184,24,53575.66677722787,0,0
2024-08-12,US,6053,184,29,63055.64730203795,0,0
2024-08-13,US,5517,186,37,71356.53324794173,0,0
2024-08-14,US,6757,278,56,141190.93887222547,1,0
2024-08-15,US,6350,242,49,115332.6508604817,0,0
2024-08-16,US,6092,220,28,69991.53335552599,0,0
2024-08-17,US,5749,186,31,79718.96717316694,0,0
2024-08-18,US,6214,214,48,122815.54782272305,0,0
2024-08-19,US,6500,223,33,77221.37995061188,0,0
2024-08-20,US,5741,226,33,94799.02015528672,0,0
2024-08-21,US,6077,228,26,57875.646379424514,0,0
2024-08-22,US,6357,212,37,80949.078788599,0,0
2024-08-23,US,6575,232,42,96533.41003794876,0,0
2024-08-24,US,6389,199,29,73139.90499017871,0,0
2024-08-25,US,5960,218,32,82154.13312973297,0,0
2024-08-26,US,6607,273,51,115865.44980092494,1,0
2024-08-27,US,6264,243,35,79748.82928779945,0,0
2024-08-28,US,5638,185,28,77560.37877579703,0,0
2024-08-29,US,7493,267,45,91141.96869364205,0,0
2024-08-30,US,7104,265,40,131838.3159278368,0,0
2024-08-31,US,5458,172,26,59466.929776124285,0,0
2024-09-01,US,6195,204,48,111097.29074408737,0,0
2024-09-02,US,7081,264,51,126501.26521503976,0,0
2024-09-03,US,6220,213,29,73367.71598404663,0,0
2024-09-04,US,7069,229,39,85592.47931722838,0,0
2024-09-05,US,7390,232,30,74194.08188598046,0,0
2024-09-06,US,6671,241,43,91311.67172775228,0,0
2024-09-07,US,7822,286,44,97286.45480081698,0,0
2024-09-08,US,6543,234,31,60760.81562909463,0,0
2024-09-09,US,6325,233,31,74932.32997108847,0,0
2024-09-10,US,6347,237,39,90764.72516387717,0,0
2024-09-11,US,6553,255,40,74681.63303976234,0,0
2024-09-12,US,6285,234,43,94217.11966067368,0,0
2024-09-13,US,5841,205,36,85309.48064528691,0,0
2024-09-14,US,5798,209,42,110728.62005913864,0,0
2024-09-15,US,6070,221,32,65252.30944060834,0,0
2024-09-16,US,6811,257,50,114696.76040437035,0,0
2024-09-17,US,6691,235,46,95872.91214507051,0,0
2024-09-18,US,6715,210,32,83026.08695585521,0,0
2024-09-19,US,8241,308,55,120724.85974399607,0,0
2024-09-20,US,7741,268,47,118953.78408801105,0,0
2024-09-21,US,5799,237,39,88839.05102427538,0,0
2024-09-22,US,6614,196,33,63957.78971685532,0,0
2024-09-23,US,5585,167,24,56584.599367266346,0,0
2024-09-24,US,6653,238,42,86616.68008756993,0,0
2024-09-25,US,5754,198,37,100590.24273267969,0,0
2024-09-26,US,6270,234,52,153710.929165018,1,0
2024-09-27,US,6955,233,27,69256.81644920245,0,0
2024-09-28,US,6061,197,31,68194.88083978501,0,0
2024-09-29,US,5522,193,29,69061.7812432881,0,0
2024-09-30,US,5857,220,44,108179.39576620376,0,0
2024-10-01,US,5876,205,30,81115.62824987172,0,0
2024-10-02,US,6856,235,32,74245.3229268863,0,0
2024-10-03,US,7485,274,39,97171.62772332897,0,0
2024-10-04,US,6379,219,31,60105.52400364709,0,0
2024-10-05,US,6997,249,32,78102.35453778376,0,0
2024-10-06,US,5779,189,29,61989.39042696687,0,0
2024-10-07,US,6175,251,50,119067.59405803483,1,0
2024-10-08,US,7672,274,46,96177.27162837355,0,0
2024-10-09,US,6420,198,38,94506.80572025214,0,0
2024-10-10,US,7334,250,43,109841.04653402785,0,0
2024-10-11,US,6009,209,42,96594.75350157022,0,0
2024-10-12,US,6251,211,36,76702.53686337153,0,0
2024-10-13,US,5570,239,48,121499.91862305485,1,0
2024-10-14,US,6225,206,34,96791.85305707922,0,0
2024-10-15,US,6514,206,41,121871.42885954167,0,0
2024-10-16,US,6982,250,50,123689.95215578211,0,0
2024-10-17,US,6157,209,38,92633.67311901029,0,0
2024-10-18,US,6284,218,41,82503.41618182517,0,0
2024-10-19,US,6977,227,35,96496.16712411464,0,0
2024-10-20,US,5317,189,31,55208.4092103599,0,0
2024-10-21,US,4771,177,22,59696.07779819343,0,0
2024-10-22,US,5885,210,39,91957.70357966523,0,0
2024-10-23,US,6793,237,42,73680.11301717622,0,0
2024-10-24,US,6493,229,42,102644.2930733399,0,0
2024-10-25,US,5729,202,34,78263.66500107541,0,0
2024-10-26,US,6153,194,37,82174.38369422292,0,0
2024-10-27,US,5701,219,31,70290.42352491028,0,0
2024-10-28,US,5149,193,29,67714.04440503434,0,0
2024-10-29,US,5980,235,35,81631.75322119231,0,0
2024-10-30,US,6779,258,38,74382.5345896191,0,0
2024-10-31,US,6163,204,30,73512.60046053663,0,0
2024-11-01,US,5331,178,35,78013.83408857431,0,0
2024-11-02,US,7139,241,36,101514.92390683705,0,0
2024-11-03,US,5264,184,29,74882.57496848868,0,0
2024-11-04,US,6141,225,45,117675.7235070324,0,0
2024-11-05,US,6607,227,46,133717.05971364529,0,0
2024-11-06,US,6445,246,47,119256.94217867836,0,0
2024-11-07,US,6077,204,25,57011.08078151577,0,0
2024-11-08,US,5075,170,30,51172.47933275347,0,0
2024-11-09,US,6626,221,41,97768.60595173815,0,0
2024-11-10,US,5074,169,21,59825.36882768373,0,0
2024-11-11,US,6394,202,42,108129.81152423519,0,0
2024-11-12,US,6658,238,42,91301.10219672683,0,0
2024-11-13,US,5360,172,31,72071.74688143679,0,0
2024-11-14,US,5387,185,27,58249.05321106332,0,0
2024-11-15,US,5734,246,45,107560.36562718402,0,0
2024-11-16,US,6332,241,41,88778.95165025991,0,0
2024-11-17,US,5265,176,33,90215.32608326591,0,0
2024-11-18,US,5742,188,26,60622.60816746176,0,0
2024-11-19,US,5557,185,37,87632.66387384146,0,0
2024-11-20,US,6428,228,25,51937.10433946221,0,0
2024-11-21,US,5617,178,20,43615.54438495638,0,0
2024-11-22,US,5451,169,28,55848.80542866639,0,0
2024-11-23,US,5121,172,37,100427.35711323396,0,0
2024-11-24,US,4944,168,34,73158.35418593415,0,0
2024-11-25,US,6231,186,34,79268.51251454248,0,0
2024-11-26,US,5559,183,30,56948.67989985943,0,0
2024-11-27,US,5334,187,29,57160.86508078378,0,0
2024-11-28,US,5005,193,45,99749.34688652505,0,0
2024-11-29,US,5644,189,23,50595.97013616391,0,0
2024-11-30,US,5185,190,38,89340.11715259578,0,0
2024-12-01,US,4934,187,37,107507.78161999879,0,0
2024-12-02,US,5154,179,16,28665.556672561936,0,0
2024-12-03,US,5806,186,26,66726.76417139443,0,0
2024-12-04,US,5206,163,36,87212.73520309142,0,0
2024-12-05,US,5726,187,50,105940.48030988903,0,0
2024-12-06,US,6330,227,40,86649.1810924452,0,0
2024-12-07,US,5325,181,37,96578.08967827816,0,0
2024-12-08,US,4910,184,36,81537.12802290135,0,0
2024-12-09,US,6194,205,28,61469.797409411374,0,0
2024-12-10,US,5690,206,31,62367.487903094596,0,0
2024-12-11,US,5749,204,34,70160.51620964278,0,0
2024-12-12,US,6219,220,46,90669.5615431753,0,0
2024-12-13,US,5737,194,32,81134.29975576328,0,0
2024-12-14,US,5652,184,29,60160.00978593732,0,0
2024-12-15,US,4646,194,25,49346.62072639,0,0
2024-12-16,US,5090,172,30,69739.72448176358,0,0
2024-12-17,US,6851,245,43,88681.68533175753,0,0
2024-12-18,US,5208,195,27,73868.4393377381,0,0
2024-12-19,US,5852,206,30,68432.99272683752,0,0
2024-12-20,US,6758,242,36,83644.87403138401,0,0
2024-12-21,US,5877,191,37,85874.00944132713,0,0
2024-12-22,US,5450,202,30,72613.65607587338,0,0
2024-12-23,US,4956,199,39,95825.39569379836,0,0
2024-12-24,US,5162,192,23,51980.18528925126,0,0
2024-12-25,US,5392,189,36,71626.5719996884,0,0
2024-12-26,US,5763,181,31,68258.45845976588,0,0
2024-12-27,US,6160,205,37,83394.6548784024,0,0
2024-12-28,US,5285,176,28,51398.23856061548,0,0
2024-12-29,US,4746,167,22,38067.94837996359,0,0
2024-12-30,US,5033,181,28,53794.756522315205,0,0
2024-12-31,US,5464,198,36,63146.79576869515,0,0
2024-01-01,CA,3205,106,18,29851.420831179454,0,0
2024-01-02,CA,3193,114,24,45642.442749497895,0,0
2024-01-03,CA,3531,112,18,35824.10233469624,0,0
2024-01-04,CA,3774,133,21,33695.13158318126,0,0
2024-01-05,CA,3534,121,20,39194.80365485119,0,0
2024-01-06,CA,3466,122,23,39933.44346203137,0,0
2024-01-07,CA,3522,115,20,33550.58670194721,0,0
2024-01-08,CA,3150,128,23,40526.51319017552,0,0
2024-01-09,CA,2571,88,16,27913.553169694715,0,0
2024-01-10,CA,2843,91,19,38682.090546262145,0,0
2024-01-11,CA,3575,115,17,31398.725399371564,0,0
2024-01-12,CA,3387,122,22,53560.28892785184,0,0
2024-01-13,CA,3441,128,16,27648.16572354133,0,0
2024-01-14,CA,4119,133,26,50657.8897068867,0,0
2024-01-15,CA,3218,112,19,34306.37604318765,0,0
2024-01-16,CA,3197,128,21,33089.02728143122,0,0
2024-01-17,CA,3391,109,16,35520.857509670765,0,0
2024-01-18,CA,2922,115,16,29739.703947985145,0,0
2024-01-19,CA,3467,122,17,28330.012277094964,0,0
2024-01-20,CA,3055,113,19,36442.39720316626,0,0
2024-01-21,CA,3552,121,15,31008.757214529116,0,0
2024-01-22,CA,2598,82,13,21417.44491320379,0,0
2024-01-23,CA,3128,87,15,27498.54754844939,0,0
2024-01-24,CA,2980,84,18,37121.13141541923,0,0
2024-01-25,CA,2867,102,14,25965.943302447893,0,0
2024-01-26,CA,3316,109,20,38826.771224440825,0,0
2024-01-27,CA,2919,109,13,22853.63378411875,0,0
2024-01-28,CA,3325,151,20,30018.62040404733,1,0
2024-01-29,CA,2805,80,16,28112.18614588033,0,0
2024-01-30,CA,2917,102,20,33828.26757903273,0,0
2024-01-31,CA,3767,150,29,51732.21152086811,0,0
2024-02-01,CA,2705,112,22,37188.04457795643,0,0
2024-02-02,CA,2798,107,17,31299.726799847664,0,0
2024-02-03,CA,2149,73,10,17287.96732128198,0,0
2024-02-04,CA,2705,90,16,31746.04435753297,0,0
2024-02-05,CA,3081,107,11,21306.120825987357,0,0
2024-02-06,CA,3074,116,15,24129.96858304319,0,0
2024-02-07,CA,3040,108,16,33409.7370097601,0,0
2024-02-08,CA,2761,101,12,19741.782796341733,0,0
2024-02-09,CA,2891,90,14,21931.626503422118,0,0
2024-02-10,CA,2741,100,20,40664.32399226572,0,0
2024-02-11,CA,2756,86,10,16671.28635585487,0,0
2024-02-12,CA,2853,116,20,36193.22424865276,0,0
2024-02-13,CA,2780,81,15,22969.14051522322,0,0
2024-02-14,CA,2932,119,20,34182.24036587455,0,0
2024-02-15,CA,2915,102,21,36960.59238821691,0,0
2024-02-16,CA,2691,74,15,25518.776394827782,0,0
2024-02-17,CA,2810,113,22,36861.58814233244,0,0
2024-02-18,CA,2374,85,14,25055.48316060463,0,0
2024-02-19,CA,2795,94,16,32068.210959777047,0,0
2024-02-20,CA,2523,94,18,28594.76451942911,0,0
2024-02-21,CA,2859,114,31,40687.91482172033,1,0
2024-02-22,CA,3024,90,11,22675.670478823387,0,0
2024-02-23,CA,2575,101,15,24609.736170686825,0,0
2024-02-24,CA,3035,98,15,24849.068202963947,0,0
2024-02-25,CA,3168,92,13,21596.412272046724,0,0
2024-02-26,CA,2528,102,20,30230.465075235308,0,0
2024-02-27,CA,2733,81,8,13518.951326418317,0,0
2024-02-28,CA,3184,120,16,27401.345797017068,0,0
2024-02-29,CA,2375,91,18,33573.75139752373,0,0
2024-03-01,CA,2793,95,17,28168.9264196387,0,0
2024-03-02,CA,2619,116,22,29032.360499083443,0,0
2024-03-03,CA,2861,93,20,30120.674796339394,0,0
2024-03-04,CA,2600,84,14,28290.57767647412,0,0
2024-03-05,CA,2867,96,17,27158.26036278537,0,0
2024-03-06,CA,2570,70,10,18860.411521502378,0,0
2024-03-07,CA,3095,112,12,19452.840682745453,0,0
2024-03-08,CA,2465,72,8,15571.196823051181,0,0
2024-03-09,CA,2919,99,22,39296.600736951994,1,0
2024-03-10,CA,2614,99,16,23722.43211659609,0,0
2024-03-11,CA,2090,88,11,16864.05396389632,0,0
2024-03-12,CA,2740,87,14,20654.207348638432,0,0
2024-03-13,CA,2948,106,15,29519.099302980292,0,0
2024-03-14,CA,2476,88,6,9098.208223593856,0,0
2024-03-15,CA,2524,107,12,20244.198829781242,0,0
2024-03-16,CA,2691,97,14,24449.860688338245,0,0
2024-03-17,CA,2459,85,13,23540.845329238247,0,0
2024-03-18,CA,2729,79,9,15014.56168267463,0,0
2024-03-19,CA,2665,116,16,23351.0388525279,0,0
2024-03-20,CA,2432,81,18,27458.901343782425,0,0
2024-03-21,CA,3537,132,20,31083.375986158724,0,0
2024-03-22,CA,2659,101,15,19249.886535410278,0,0
2024-03-23,CA,2707,91,17,31574.024718959387,0,0
2024-03-24,CA,3100,96,15,28110.555252245198,0,0
2024-03-25,CA,2890,105,16,24817.54864423125,1,0
2024-03-26,CA,2888,95,15,30948.696917511992,0,0
2024-03-27,CA,3101,97,18,31359.65306138378,0,0
2024-03-28,CA,2980,103,16,31262.22032148524,0,0
