date,geo,channel,spend,impressions,clicks,is_treatment_geo
2024-06-11,US,video,1285.8038742484773,94316,880,0
2024-06-12,US,video,1118.3036128851822,82030,765,0
2024-06-13,US,video,1225.1971127521113,89871,839,0
2024-06-14,US,video,1781.775788041218,130697,1220,0
2024-06-15,US,video,1805.378785456551,132428,1236,0
2024-06-16,US,video,1539.309590425885,112911,1054,0
2024-06-17,US,video,889.2192558981842,65226,609,0
2024-06-18,US,video,1826.411142073561,133971,1250,0
2024-06-19,US,video,2159.0323217890204,158370,1478,0
2024-06-20,US,video,1514.9011927959075,111121,1037,0
2024-06-21,US,video,2356.4038881057677,172847,1613,0
2024-06-22,US,video,896.609315638955,65768,614,0
2024-06-23,US,video,1596.3118826909488,117093,1093,0
2024-06-24,US,video,1050.874251856003,77084,719,0
2024-06-25,US,video,1989.1084208203074,145905,1362,0
2024-06-26,US,video,1779.3698143593765,130520,1218,0
2024-06-27,US,video,2389.6191779116057,175284,1636,0
2024-06-28,US,video,1556.9211207369694,114203,1066,0
2024-06-29,US,video,1159.066617625458,85020,793,0
2024-06-30,US,video,1148.4924047722488,84244,786,0
2024-07-01,US,video,1303.7370461366465,95632,892,0
2024-07-02,US,video,1281.8342278515527,94025,877,0
2024-07-03,US,video,2185.508964174258,160312,1496,0
2024-07-04,US,video,2062.5294177185874,151291,1412,0
2024-07-05,US,video,890.2552501361095,65302,609,0
2024-07-06,US,video,1311.9014408066726,96231,898,0
2024-07-07,US,video,1341.0426576682562,98368,918,0
2024-07-08,US,video,1123.5819368883972,82417,769,0
2024-07-09,US,video,1671.973678497836,122643,1145,0
2024-07-10,US,video,2256.2326644555606,165499,1545,0
2024-07-11,US,video,1852.360738150558,135874,1268,0
2024-07-12,US,video,1973.8204393238996,144784,1351,0
2024-07-13,US,video,1061.3755218286012,77854,726,0
2024-07-14,US,video,1331.3213773219823,97655,911,0
2024-07-15,US,video,1128.515518615673,82779,772,0
2024-07-16,US,video,1581.4390030877487,116002,1083,0
2024-07-17,US,video,1643.6255115931267,120563,1125,0
2024-07-18,US,video,1887.9829298326515,138487,1293,0
2024-07-19,US,video,1955.3506621704732,143429,1339,0
2024-07-20,US,video,1574.0475075158417,115460,1078,0
2024-07-21,US,video,1035.7255833727822,75972,709,0
2024-07-22,US,video,957.6011334595837,70242,655,0
2024-07-23,US,video,1710.6961327174038,125483,1171,0
2024-07-24,US,video,2281.4338699235254,167348,1562,0
2024-07-25,US,video,1433.060918616118,105118,981,0
2024-07-26,US,video,882.6042451965594,64741,604,0
2024-07-27,US,video,2326.740576903067,170671,1593,0
2024-07-28,US,video,1511.319429220197,110858,1035,0
2024-07-29,US,video,1466.9773265911408,107606,1004,0
2024-07-30,US,video,1066.3726600603768,78220,730,0
2024-07-31,US,video,1505.610957338441,110440,1031,0
2024-08-01,US,video,1749.0660332483394,128298,1197,0
2024-08-02,US,video,1558.3656734449205,114309,1067,0
2024-08-03,US,video,1072.903291401947,78699,734,0
2024-08-04,US,video,1296.8931379174594,95130,888,0
2024-08-05,US,video,1176.804297731466,86321,806,0
2024-08-06,US,video,2356.6945372506243,172869,1614,0
2024-08-07,US,video,1925.5717548618313,141245,1318,0
2024-08-08,US,video,1246.002742691768,91397,853,0
2024-08-09,US,video,975.9151045801572,71585,668,0
2024-08-10,US,video,1402.8767493456726,102904,960,0
2024-08-11,US,video,1147.9306886226605,84203,786,0
2024-08-12,US,video,1243.784257812466,91234,851,0
2024-08-13,US,video,1076.1983843695175,78941,737,0
2024-08-14,US,video,1129.1484699876971,82825,773,0
2024-08-15,US,video,1510.2905166971475,110783,1034,0
2024-08-16,US,video,1256.1680535833943,92142,860,0
2024-08-17,US,video,2611.071711236645,191528,1788,0
2024-08-18,US,video,1556.3459758812405,114161,1065,0
2024-08-19,US,video,1012.8921646531297,74297,693,0
2024-08-20,US,video,962.055272820996,70568,658,0
2024-08-21,US,video,1675.5579494479134,122906,1147,0
2024-08-22,US,video,1291.2769316144368,94718,884,0
2024-08-23,US,video,1965.2212039619612,144153,1346,0
2024-08-24,US,video,1404.4680248249172,103020,961,0
2024-08-25,US,video,756.4219698925426,55485,518,0
2024-08-26,US,video,1051.1088087949747,77101,719,0
2024-08-27,US,video,1224.1121412365396,89791,838,0
2024-08-28,US,video,1696.2646483864478,124424,1161,0
2024-08-29,US,video,1074.6378320639799,78827,736,0
2024-08-30,US,video,1412.810172981906,103632,967,0
2024-08-31,US,video,892.8066636307307,65489,611,0
2024-09-01,US,video,1320.0659622420676,96829,904,0
2024-09-02,US,video,1550.9872979343108,113768,1062,0
2024-09-03,US,video,2226.6933071391663,163333,1525,0
2024-09-04,US,video,1605.4744875167494,117765,1099,0
2024-09-05,US,video,1148.0543109609512,84212,786,0
2024-09-06,US,video,2056.1457794134067,150823,1408,0
2024-09-07,US,video,1232.995871898545,90443,844,0
2024-09-08,US,video,1636.481457808232,120039,1120,0
2024-09-09,US,video,1177.829812217137,86396,806,0
2024-09-10,US,video,1516.9666060946452,111273,1038,0
2024-09-11,US,video,1197.5804185962486,87845,820,0
2024-09-12,US,video,1579.308625168179,115845,1081,0
2024-09-13,US,video,1695.3067395751882,124354,1161,0
2024-09-14,US,video,1129.9720853101387,82886,773,0
2024-09-15,US,video,1129.3786023039122,82842,773,0
2024-09-16,US,video,1545.26206926947,113348,1058,0
2024-09-17,US,video,1173.851593747768,86104,803,0
2024-09-18,US,video,979.8399790635996,71873,671,0
2024-09-19,US,video,1593.0483498646522,116853,1091,0
2024-09-20,US,video,1313.4228807918578,96342,899,0
2024-09-21,US,video,1251.8921123209698,91829,857,0
2024-09-22,US,video,1524.779036578048,111846,1044,0
2024-09-23,US,video,1682.5231093999441,123416,1152,0
2024-09-24,US,video,1413.7054621196166,103698,968,0
2024-09-25,US,video,1094.5143967886156,80285,749,0
2024-09-26,US,video,1206.7732715794757,88519,826,0
2024-09-27,US,video,1594.5343111028974,116962,1092,0
2024-09-28,US,video,1348.4145192279345,98909,923,0
2024-09-29,US,video,1129.7734964571437,82871,773,0
2024-09-30,US,video,1122.6098557506577,82346,768,0
2024-10-01,US,video,1758.1905104389825,128967,1204,0
2024-10-02,US,video,1408.5989410816178,103324,964,0
2024-10-03,US,video,1781.6057828391934,130684,1220,0
2024-10-04,US,video,1731.5307578382733,127011,1185,0
2024-10-05,US,video,1189.034455950165,87218,814,0
2024-10-06,US,video,1719.1862788431658,126106,1177,0
2024-10-07,US,video,1453.5940577933266,106624,995,0
2024-10-08,US,video,1594.0326779537595,116926,1091,0
2024-10-09,US,video,812.0514964991529,59565,556,0
2024-10-10,US,video,1099.5449597212994,80654,753,0
2024-10-11,US,video,1047.197348090575,76814,717,0
2024-10-12,US,video,1187.1000545475772,87076,813,0
2024-10-13,US,video,1360.6575445903482,99807,931,0
2024-10-14,US,video,1460.4644622081187,107128,1000,0
2024-10-15,US,video,1602.0818173315272,117516,1097,0
2024-10-16,US,video,1237.2284283996448,90753,847,0
2024-10-17,US,video,1751.260850701313,128459,1199,0
2024-10-18,US,video,2246.5429979303044,164789,1538,0
2024-10-19,US,video,1175.6318618395055,86235,805,0
2024-10-20,US,video,1094.3085499170559,80270,749,0
2024-10-21,US,video,1154.181584802939,84661,790,0
2024-10-22,US,video,1514.7126722004257,111107,1037,0
2024-10-23,US,video,1293.6200835048146,94890,886,0
2024-10-24,US,video,888.9293029285392,65205,608,0
2024-10-25,US,video,900.2356656869481,66034,616,0
2024-10-26,US,video,1727.0071950198894,126679,1182,0
2024-10-27,US,video,1886.7431105128671,138396,1292,0
2024-10-28,US,video,2188.5812515345187,160537,1498,0
2024-10-29,US,video,1575.6376021053634,115576,1079,0
2024-10-30,US,video,1135.649442022977,83302,777,0
2024-10-31,US,video,1276.4845612146494,93633,874,0
2024-11-01,US,video,891.547365761357,65397,610,0
2024-11-02,US,video,845.6641104568495,62031,579,0
2024-11-03,US,video,1415.4158125539861,103824,969,0
2024-11-04,US,video,1626.137633108921,119280,1113,0
2024-11-05,US,video,2559.058378258718,187712,1752,0
2024-11-06,US,video,1464.321541801921,107411,1002,0
2024-11-07,US,video,986.6505427653103,72373,675,0
2024-11-08,US,video,1308.2025786199013,95959,896,0
2024-11-09,US,video,1199.1921845304253,87963,821,0
2024-11-10,US,video,1148.4404825748495,84240,786,0
2024-11-11,US,video,1539.6179447328584,112934,1054,0
2024-11-12,US,video,1052.5780768286309,77209,720,0
2024-11-13,US,video,1554.6652145233084,114038,1064,0
2024-11-14,US,video,1731.853286812761,127035,1186,0
2024-11-15,US,video,2014.3939899901502,147760,1379,0
2024-11-16,US,video,1415.7252784161237,103846,969,0
2024-11-17,US,video,1764.7755507353174,129450,1208,0
2024-11-18,US,video,1234.9043622802756,90583,845,0
2024-11-19,US,video,1358.1092804214993,99620,930,0
2024-11-20,US,video,2185.9606674808315,160345,1497,0
2024-11-21,US,video,982.8593472982798,72095,673,0
2024-11-22,US,video,1209.1438419001472,88693,828,0
2024-11-23,US,video,1780.1572305700524,130578,1219,0
2024-11-24,US,video,1242.1434913186245,91114,850,0
2024-11-25,US,video,1290.8692775438087,94688,884,0
2024-11-26,US,video,1373.0050180608887,100713,940,0
2024-11-27,US,video,1548.7694650135231,113605,1060,0
2024-11-28,US,video,1955.91450294281,143470,1339,0
2024-11-29,US,video,1753.4348756010845,128618,1200,0
2024-11-30,US,video,1302.0562608099272,95508,891,0
2024-12-01,US,video,1789.2894546359157,131248,1225,0
2024-12-02,US,video,1538.7746973414105,112872,1053,0
2024-12-03,US,video,1881.0844040633772,137981,1288,0
2024-12-04,US,video,1123.7988455117502,82433,769,0
2024-12-05,US,video,2347.9653629431245,172228,1608,0
2024-12-06,US,video,1439.724074469539,105607,986,0
2024-12-07,US,video,601.2226837970903,44101,411,0
2024-12-08,US,video,2097.229940441701,153836,1436,0
2024-12-09,US,video,1400.3186245021302,102716,959,0
2024-12-10,US,video,1323.8662928082538,97108,906,0
2024-12-11,US,video,1264.993478564841,92790,866,0
2024-12-12,US,video,1632.0141191714845,119712,1117,0
2024-12-13,US,video,1055.5299127727656,77425,722,0
2024-12-14,US,video,1104.290355838909,81002,756,0
2024-12-15,US,video,1128.7873561647752,82799,773,0
2024-12-16,US,video,1288.4697148991254,94512,882,0
2024-12-17,US,video,1280.2257944745547,93907,876,0
2024-12-18,US,video,1903.0277719818705,139591,1303,0
2024-12-19,US,video,1556.830198572681,114197,1066,0
2024-12-20,US,video,1511.1064213028544,110843,1034,0
2024-12-21,US,video,1539.8813162498532,112953,1054,0
2024-12-22,US,video,1283.8757000729142,94175,879,0
2024-12-23,US,video,1050.8483672661303,77082,719,0
2024-12-24,US,video,2451.605383299768,179830,1679,0
2024-12-25,US,video,1943.2618525046482,142542,1330,0
2024-12-26,US,video,2266.747418458647,166271,1552,0
2024-12-27,US,video,1808.4363610431203,132653,1238,0
2024-12-28,US,video,1140.917465713269,83688,781,0
2024-12-29,US,video,682.8472887883188,50088,467,0
2024-12-30,US,video,991.1765766718419,72705,678,0
2024-12-31,US,video,1767.420161216603,129644,1210,0
2024-01-01,US,display,1011.2208543669454,73098,424,0
2024-01-02,US,display,2143.0886210545823,154918,899,0
2024-01-03,US,display,1610.2495390590975,116400,676,0
2024-01-04,US,display,1713.5310642345225,123866,719,0
2024-01-05,US,display,2497.8988072456514,180566,1048,0
2024-01-06,US,display,1415.108077850041,102294,594,0
2024-01-07,US,display,1475.7195672725236,106675,619,0
2024-01-08,US,display,2142.291048373172,154860,899,0
2024-01-09,US,display,2746.1092426276573,198508,1153,0
2024-01-10,US,display,1947.466902099164,140777,817,0
2024-01-11,US,display,3165.1600634954584,228800,1329,0
2024-01-12,US,display,1376.2926305111575,99488,577,0
2024-01-13,US,display,1256.3743679113968,90819,527,0
2024-01-14,US,display,1245.5517931002207,90037,523,0
2024-01-15,US,display,1280.5656495281403,92568,537,0
2024-01-16,US,display,2363.532716629403,170853,992,0
2024-01-17,US,display,1657.8244074003812,119839,696,0
2024-01-18,US,display,1414.1511428212716,102225,593,0
2024-01-19,US,display,2189.6984250297596,158287,919,0
2024-01-20,US,display,2377.5521372540306,171866,998,0
2024-01-21,US,display,2572.3479207878045,185948,1080,0
2024-01-22,US,display,2598.6523874887316,187849,1091,0
2024-01-23,US,display,1663.385083387066,120241,698,0
2024-01-24,US,display,2355.1222202266626,170245,988,0
2024-01-25,US,display,2412.123200147286,174365,1012,0
2024-01-26,US,display,1723.6660476487598,124599,723,0
2024-01-27,US,display,1976.833346582435,142899,830,0
2024-01-28,US,display,1350.0283796189415,97589,566,0
2024-01-29,US,display,1706.0577485132783,123326,716,0
2024-01-30,US,display,2386.9684955506964,172547,1002,0
2024-01-31,US,display,3324.7653409881154,240338,1396,0
2024-02-01,US,display,2897.32067751734,209439,1216,0
2024-02-02,US,display,2368.9838975620023,171247,994,0
2024-02-03,US,display,1930.312035522093,139537,810,0
2024-02-04,US,display,1876.6986105114065,135661,788,0
2024-02-05,US,display,1356.0626099159365,98026,569,0
2024-02-06,US,display,1702.3027169284126,123054,714,0
2024-02-07,US,display,1741.048982311968,125855,731,0
2024-02-08,US,display,2465.305961850552,178210,1035,0
2024-02-09,US,display,2565.1222293575233,185425,1077,0
2024-02-10,US,display,2320.0905449106085,167713,974,0
2024-02-11,US,display,2669.0572527879526,192938,1120,0
2024-02-12,US,display,2075.3824759849267,150023,871,0
2024-02-13,US,display,1633.464553720034,118078,685,0
2024-02-14,US,display,2149.651945634851,155392,902,0
2024-02-15,US,display,1713.3130095087945,123850,719,0
2024-02-16,US,display,2366.9957900626773,171103,993,0
2024-02-17,US,display,1707.1429480285362,123404,716,0
2024-02-18,US,display,1864.4943041406075,134779,782,0
2024-02-19,US,display,2469.7762817638254,178533,1037,0
2024-02-20,US,display,1747.9039064131282,126351,733,0
2024-02-21,US,display,2855.3676197147856,206406,1199,0
2024-02-22,US,display,1439.1552871863164,104032,604,0
2024-02-23,US,display,2145.247703640004,155074,900,0
2024-02-24,US,display,1840.2730110364514,133028,772,0
2024-02-25,US,display,2416.292695555594,174667,1014,0
2024-02-26,US,display,1384.1533301274098,100056,581,0
2024-02-27,US,display,1401.1624156082369,101286,588,0
2024-02-28,US,display,2689.3501440817367,194405,1129,0
2024-02-29,US,display,1881.228675675176,135988,789,0
2024-03-01,US,display,1919.3683838763752,138745,805,0
2024-03-02,US,display,1569.3097772572767,113441,658,0
2024-03-03,US,display,2474.814948420055,178897,1039,0
2024-03-04,US,display,2211.550574561874,159866,928,0
2024-03-05,US,display,2300.921392194066,166327,966,0
2024-03-06,US,display,1571.1273565469123,113572,659,0
2024-03-07,US,display,2415.254993237589,174592,1014,0
2024-03-08,US,display,1491.2297826049842,107796,626,0
2024-03-09,US,display,1569.8354542809573,113479,659,0
2024-03-10,US,display,1307.715043198366,94531,549,0
2024-03-11,US,display,1946.5950831891605,140714,817,0
2024-03-12,US,display,2897.8706717543632,209479,1216,0
2024-03-13,US,display,2322.7730480370287,167906,975,0
2024-03-14,US,display,1854.608198634048,134064,778,0
2024-03-15,US,display,2029.8902413889352,146735,852,0
2024-03-16,US,display,1943.280584075623,140474,816,0
2024-03-17,US,display,1952.436246695507,141136,819,0
2024-03-18,US,display,2137.3505227749006,154503,897,0
2024-03-19,US,display,1607.57251134006,116207,675,0
2024-03-20,US,display,2245.9259702602585,162351,943,0
2024-03-21,US,display,1283.9147005803318,92810,539,0
2024-03-22,US,display,2313.115609742717,167208,971,0
2024-03-23,US,display,1386.2411585403922,100207,582,0
2024-03-24,US,display,2665.2719861501337,192665,1119,0
2024-03-25,US,display,1025.568603824313,74135,430,0
2024-03-26,US,display,3437.562646515501,248492,1443,0
2024-03-27,US,display,1377.5483548433806,99579,578,0
2024-03-28,US,display,1499.904767466318,108424,629,0
2024-03-29,US,display,2140.751048842789,154749,898,0
2024-03-30,US,display,2244.776251714711,162268,942,0
2024-03-31,US,display,1770.4447728834461,127980,743,0
2024-04-01,US,display,2611.2865807059075,188762,1096,0
2024-04-02,US,display,1720.970735261521,124404,722,0
2024-04-03,US,display,1949.111074018117,140895,818,0
2024-04-04,US,display,1928.6137681434327,139414,809,0
2024-04-05,US,display,1693.2841275259375,122402,711,0
2024-04-06,US,display,1098.3352832194598,79395,461,0
2024-04-07,US,display,1903.4574441085942,137595,799,0
2024-04-08,US,display,1969.3653726925668,142360,826,0
2024-04-09,US,display,2909.0159928120984,210284,1221,0
2024-04-10,US,display,1520.7790217307384,109932,638,0
2024-04-11,US,display,1754.7901254977103,126849,736,0
2024-04-12,US,display,2757.703580623224,199346,1157,0
2024-04-13,US,display,2049.2759519412557,148136,860,0
2024-04-14,US,display,2235.366128834294,161588,938,0
2024-04-15,US,display,2309.1390803565982,166921,969,0
2024-04-16,US,display,2445.202067342312,176757,1026,0
2024-04-17,US,display,3629.8130762996734,262389,1524,0
2024-04-18,US,display,2153.3283139264836,155658,904,0
2024-04-19,US,display,1483.263364987759,107221,622,0
2024-04-20,US,display,2257.434409883524,163183,947,0
2024-04-21,US,display,1635.4929375643392,118225,686,0
2024-04-22,US,display,1972.163167008191,142562,828,0
2024-04-23,US,display,2385.89516188299,172469,1001,0
2024-04-24,US,display,1732.0539281485383,125205,727,0
2024-04-25,US,display,1819.3890983696967,131518,763,0
2024-04-26,US,display,2249.38839347289,162602,944,0
2024-04-27,US,display,1618.8970167328196,117025,679,0
2024-04-28,US,display,2517.148232716565,181957,1056,0
2024-04-29,US,display,1543.0935815639677,111546,647,0
2024-04-30,US,display,1630.4513494062837,117860,684,0
2024-05-01,US,display,3717.2449782867784,268709,1560,0
2024-05-02,US,display,1367.412010954851,98846,574,0
2024-05-03,US,display,1954.1203163733435,141258,820,0
2024-05-04,US,display,3170.157061085448,229162,1331,0
2024-05-05,US,display,1901.367022792297,137444,798,0
2024-05-06,US,display,2965.391711070165,214360,1245,0
2024-05-07,US,display,2582.13523054707,186655,1084,0
2024-05-08,US,display,2175.5263313168048,157262,913,0
2024-05-09,US,display,2023.4472993408865,146269,849,0
2024-05-10,US,display,1087.6418130486372,78622,456,0
2024-05-11,US,display,1726.358696612875,124793,724,0
2024-05-12,US,display,2045.413358145145,147857,858,0
2024-05-13,US,display,2170.112398509496,156871,911,0
2024-05-14,US,display,4290.332155053422,310136,1801,0
2024-05-15,US,display,2358.333941599199,170477,990,0
2024-05-16,US,display,2503.8361197642357,180995,1051,0
2024-05-17,US,display,2728.113763070648,197207,1145,0
2024-05-18,US,display,2196.1504289746053,158753,922,0
2024-05-19,US,display,1871.0223259910986,135251,785,0
2024-05-20,US,display,1988.1029446049645,143714,834,0
2024-05-21,US,display,1949.826605438105,140947,818,0
2024-05-22,US,display,2468.6371628106685,178451,1036,0
2024-05-23,US,display,2001.0929614544104,144653,840,0
2024-05-24,US,display,2345.2756514698385,169533,984,0
2024-05-25,US,display,1423.076686722209,102870,597,0
2024-05-26,US,display,1997.100316780822,144364,838,0
2024-05-27,US,display,3140.846024047528,227043,1318,0
2024-05-28,US,display,2019.8618623580085,146010,848,0
2024-05-29,US,display,3652.1922721944584,264007,1533,0
2024-05-30,US,display,2197.2604164943345,158833,922,0
2024-05-31,US,display,1937.8874964990068,140084,813,0
2024-06-01,US,display,1950.3694888210982,140986,818,0
2024-06-02,US,display,1756.600154039542,126979,737,0
2024-06-03,US,display,1168.075646485459,84437,490,0
2024-06-04,US,display,2752.1231371183235,198943,1155,0
2024-06-05,US,display,4027.906814546974,291166,1691,0
2024-06-06,US,display,2401.043680026384,173564,1008,0
2024-06-07,US,display,2291.005085912833,165610,962,0
2024-06-08,US,display,1793.626778891747,129656,753,0
2024-06-09,US,display,2650.5301225350413,191599,1112,0
2024-06-10,US,display,2011.5735869819077,145411,844,0
2024-06-11,US,display,2318.094080112487,167568,973,0
2024-06-12,US,display,1406.3905707137583,101664,590,0
2024-06-13,US,display,1809.7117713094578,130819,759,0
2024-06-14,US,display,2182.082368393612,157736,916,0
2024-06-15,US,display,2433.632363660349,175920,1021,0
2024-06-16,US,display,2490.197056133852,180009,1045,0
2024-06-17,US,display,1307.0107920927526,94480,548,0
2024-06-18,US,display,1422.1152363103388,102800,597,0
2024-06-19,US,display,2567.276328465746,185581,1078,0
2024-06-20,US,display,1702.8051259160563,123091,715,0
2024-06-21,US,display,2529.2091980385017,182829,1062,0
2024-06-22,US,display,1195.9233404793372,86450,502,0
2024-06-23,US,display,1864.5578258965345,134783,782,0
2024-06-24,US,display,2014.4113912812784,145616,845,0
2024-06-25,US,display,2460.7212315245233,177878,1033,0
2024-06-26,US,display,1633.2344198517405,118062,685,0
2024-06-27,US,display,1210.0835135916989,87473,508,0
2024-06-28,US,display,2065.509913639762,149310,867,0
2024-06-29,US,display,2187.5148586246346,158129,918,0
2024-06-30,US,display,2541.275468879311,183701,1067,0
2024-07-01,US,display,1839.5461527785196,132975,772,0
2024-07-02,US,display,2672.767795049324,193207,1122,0
2024-07-03,US,display,2497.5339155045754,180539,1048,0
2024-07-04,US,display,3039.389690791965,219709,1276,0
2024-07-05,US,display,1938.4954631807732,140128,814,0
2024-07-06,US,display,1162.9895064251996,84069,488,0
2024-07-07,US,display,1880.6811215892644,135949,789,0
2024-07-08,US,display,2084.813822741662,150705,875,0
2024-07-09,US,display,2486.853088321834,179767,1044,0
2024-07-10,US,display,1419.2606850301083,102594,595,0
2024-07-11,US,display,1923.2390421069974,139025,807,0
2024-07-12,US,display,2510.519626632933,181478,1054,0
2024-07-13,US,display,1833.4908694435335,132538,769,0
2024-07-14,US,display,1759.400439366549,127182,738,0
2024-07-15,US,display,3468.369987730708,250719,1456,0
2024-07-16,US,display,1594.1210699801993,115234,669,0
2024-07-17,US,display,3078.8940968897587,222564,1292,0
2024-07-18,US,display,2793.606015400907,201942,1173,0
2024-07-19,US,display,1848.4993448824907,133622,776,0
2024-07-20,US,display,1870.407460721071,135206,785,0
2024-07-21,US,display,1897.183225621241,137142,796,0
2024-07-22,US,display,2140.1131892788526,154702,898,0
2024-07-23,US,display,1821.120777335799,131643,764,0
2024-07-24,US,display,1933.6427339101783,139777,811,0
2024-07-25,US,display,1900.1264664445862,137354,797,0
2024-07-26,US,display,1798.4000312155235,130001,755,0
2024-07-27,US,display,1730.402275852399,125086,726,0
2024-07-28,US,display,1023.4177666234774,73980,429,0
2024-07-29,US,display,2090.1902544384384,151094,877,0
2024-07-30,US,display,1855.645705886323,134139,779,0
2024-07-31,US,display,1292.5022264736049,93431,542,0
2024-08-01,US,display,1902.8809547197425,137554,799,0
2024-08-02,US,display,1769.598457005669,127919,743,0
2024-08-03,US,display,2697.793247300659,195016,1132,0
2024-08-04,US,display,1648.052569914331,119133,692,0
2024-08-05,US,display,2451.9769030922153,177246,1029,0
2024-08-06,US,display,3168.0335504249592,229008,1330,0
2024-08-07,US,display,1828.3755878410464,132168,767,0
2024-08-08,US,display,2071.108756699817,149714,869,0
2024-08-09,US,display,3194.5762541258778,230927,1341,0
2024-08-10,US,display,2012.7037730409902,145492,845,0
2024-08-11,US,display,2128.098109144448,153834,893,0
2024-08-12,US,display,1814.6311961104632,131174,761,0
2024-08-13,US,display,2607.2549794920938,188471,1094,0
2024-08-14,US,display,2155.8546244901145,155840,905,0
2024-08-15,US,display,1256.5809379023674,90834,527,0
2024-08-16,US,display,1782.3908633987594,128844,748,0
2024-08-17,US,display,1355.3715103966515,97976,569,0
2024-08-18,US,display,1977.8416780275015,142972,830,0
2024-08-19,US,display,1573.3363068407468,113732,660,0
2024-08-20,US,display,2459.110437448215,177762,1032,0
2024-08-21,US,display,2207.412272661662,159567,926,0
2024-08-22,US,display,1479.850091166078,106974,621,0
2024-08-23,US,display,1715.1663652168506,123984,720,0
2024-08-24,US,display,2245.9379114648323,162352,943,0
2024-08-25,US,display,2643.269951210045,191074,1109,0
2024-08-26,US,display,1579.700707224884,114192,663,0
2024-08-27,US,display,1581.9216857104173,114352,664,0
2024-08-28,US,display,3764.3038266170834,272111,1580,0
2024-08-29,US,display,2093.10432904921,151304,878,0
2024-08-30,US,display,2019.867784660225,146010,848,0
2024-08-31,US,display,1534.7018996537167,110939,644,0
2024-09-01,US,display,2035.7013078543143,147155,854,0
2024-09-02,US,display,3287.541882926629,237647,1380,0
2024-09-03,US,display,2309.765440894916,166966,969,0
2024-09-04,US,display,2937.2590894948275,212326,1233,0
2024-09-05,US,display,2115.939228780141,152955,888,0
2024-09-06,US,display,1477.270104953801,106787,620,0
2024-09-07,US,display,1559.0230701751666,112697,654,0
2024-09-08,US,display,1401.5715033415038,101315,588,0
2024-09-09,US,display,2161.6970649918826,156263,907,0
2024-09-10,US,display,3030.1513403434437,219041,1272,0
2024-09-11,US,display,2280.444130472762,164847,957,0
2024-09-12,US,display,1925.5360657345166,139191,808,0
2024-09-13,US,display,1578.2578681265427,114087,662,0
2024-09-14,US,display,2085.253638524647,150737,875,0
2024-09-15,US,display,1355.1358990121125,97959,569,0
2024-09-16,US,display,1480.478055558045,107019,621,0
2024-09-17,US,display,2767.5692788608444,200060,1162,0
2024-09-18,US,display,2016.8186351452102,145790,846,0
2024-09-19,US,display,1931.112264659914,139594,810,0
2024-09-20,US,display,1877.765056030274,135738,788,0
2024-09-21,US,display,2313.148431979,167211,971,0
2024-09-22,US,display,2007.5588209462805,145120,842,0
2024-09-23,US,display,1651.775127356887,119402,693,0
2024-09-24,US,display,1764.6244342475736,127559,740,0
2024-09-25,US,display,2064.021217213221,149202,866,0
2024-09-26,US,display,2284.1748470195407,165116,959,0
2024-09-27,US,display,1949.3148854826384,140910,818,0
2024-09-28,US,display,1823.0454071256818,131783,765,0
2024-09-29,US,display,1941.649976777129,140356,815,0
2024-09-30,US,display,2013.2906336844499,145535,845,0
2024-10-01,US,display,1728.780921814581,124968,725,0
2024-10-02,US,display,2972.0781136881146,214843,1248,0
2024-10-03,US,display,1833.7005920442598,132553,769,0
2024-10-04,US,display,2041.3319438115102,147562,857,0
2024-10-05,US,display,1060.2150729341126,76640,445,0
2024-10-06,US,display,1804.5836816607016,130448,757,0
2024-10-07,US,display,1494.8537594462039,108058,627,0
2024-10-08,US,display,1635.2531233060083,118208,686,0
2024-10-09,US,display,4295.204721654513,310488,1803,0
2024-10-10,US,display,2250.7209026394953,162698,945,0
2024-10-11,US,display,2775.1560062758754,200608,1165,0
2024-10-12,US,display,2398.5170697002327,173382,1007,0
2024-10-13,US,display,2524.1054570409137,182460,1059,0
2024-10-14,US,display,1923.5516266421168,139048,807,0
2024-10-15,US,display,3372.7089584639516,243803,1416,0
2024-10-16,US,display,2763.11757346018,199738,1160,0
2024-10-17,US,display,2123.2694633316205,153485,891,0
2024-10-18,US,display,2119.418691774327,153207,889,0
2024-10-19,US,display,1816.8070255959653,131332,762,0
2024-10-20,US,display,1944.8905253537896,140590,816,0
2024-10-21,US,display,2009.1367299363565,145235,843,0
2024-10-22,US,display,2393.4913600928758,173018,1005,0
2024-10-23,US,display,3548.3397521989696,256499,1489,0
2024-10-24,US,display,1497.6891613799837,108263,628,0
2024-10-25,US,display,2710.898386869223,195963,1138,0
2024-10-26,US,display,1702.7762376206354,123089,715,0
2024-10-27,US,display,2734.8713601091067,197696,1148,0
2024-10-28,US,display,1852.5232827611485,133913,777,0
2024-10-29,US,display,2414.506051854846,174538,1013,0
2024-10-30,US,display,2085.0873828211293,150725,875,0
2024-10-31,US,display,1292.809192570721,93453,542,0
2024-11-01,US,display,3203.7893452021417,231593,1345,0
2024-11-02,US,display,1449.755097137701,104798,608,0
2024-11-03,US,display,1962.199267972431,141842,823,0
2024-11-04,US,display,1514.7270351602522,109495,636,0
2024-11-05,US,display,1479.2914763386068,106933,621,0
2024-11-06,US,display,2058.3485759704017,148792,864,0
2024-11-07,US,display,1777.486273878701,128489,746,0
2024-11-08,US,display,1419.2840414144282,102596,595,0
